segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
122,60,55304,170184,283216,354992,354992,354992
122,61,54656,183424,312264,392104,392104,392104
122,62,53480,179088,319016,468728,468728,468728
122,63,53096,184256,322896,434528,434528,434528
123,0,54640,151416,251672,421512,473728,473728
123,1,53048,146344,247048,298976,298976,298976
123,2,51688,142472,228856,278816,278816,278816
123,3,52904,137896,204624,204816,204816,204816
123,4,57696,56624,56624,56624,56624,56624
123,5,34928,34928,34928,34928,34928,34928
123,6,33360,33360,33360,33360,33360,33360
123,7,50112,61096,61096,61096,61096,61096
123,8,55640,155752,251912,397808,537224,709840
123,9,55704,150256,244624,386984,524984,696304
123,10,51816,143592,221104,294592,294592,294592
123,11,53848,149320,246272,346320,346320,346320
123,12,53312,150064,228464,275184,275184,275184
123,13,46264,58456,58456,58456,58456,58456
123,14,40768,40768,40768,40768,40768,40768
123,15,57360,169408,260040,267880,267880,267880
123,16,52600,148200,240920,380392,524208,694608
123,17,56520,153672,241160,376496,499600,642808
123,18,53776,143448,229496,338240,365760,365760
123,19,54976,124880,127024,127024,127024,127024
123,20,56512,150136,246128,376816,477752,498152
123,21,54744,148968,246768,371528,410216,410216
123,22,51912,136672,163576,163704,163704,163704
123,23,55376,151200,246904,391936,520008,558488
123,24,52880,150568,243312,381432,520208,701768
123,25,54696,152944,250752,392568,533544,717328
123,26,55408,149464,242408,372520,493232,645176
123,27,53456,147592,244056,380640,509880,667832
123,28,54272,148352,240888,373744,511608,680712
123,29,60744,166416,261224,399936,542016,734496
123,30,60056,165328,262552,401568,539720,724560
123,31,54984,143528,230016,361576,482720,613776
123,32,49328,130016,212392,328504,454888,615040
123,33,42576,107984,173880,272688,368656,493112
123,34,52144,151152,243320,384400,517920,696784
123,35,50536,134424,215088,340776,461752,615568
123,36,58152,171536,279056,443184,603280,807640
123,37,57112,157456,255632,393784,527440,710776
123,38,52312,139736,223040,348408,467160,635960
123,39,50688,136336,224624,352088,473840,639048
123,40,53120,144488,241760,376392,516384,694344
123,41,50384,132704,213648,332432,444664,592376
123,42,51992,152104,251384,394616,531984,683984
123,43,51888,148224,238296,375200,505048,677792
123,44,52856,151344,247056,388888,521712,696504
123,45,52616,147000,246976,377120,510456,704432
123,46,51336,140512,226968,358888,478744,656032
123,47,51184,145064,247392,387760,526888,725472
123,48,54744,158136,258800,408664,562616,701944
123,49,54688,157128,258536,401624,554784,695032
123,50,54376,151696,251536,402064,559160,702120
123,51,54376,157728,266944,434680,619616,823840
123,52,53696,148912,247752,383432,527136,711808
123,53,55376,160160,264120,420128,580784,762296
123,54,55560,156312,261056,413800,577608,783736
123,55,53504,154928,253392,404728,553648,679624
123,56,55832,169120,293936,327768,327768,327768
123,57,58024,178480,310296,332320,332320,332320
123,58,57472,174928,302616,349512,349512,349512
123,59,53488,161048,292984,347048,347048,347048
123,60,55568,166504,284288,358864,358864,358864
123,61,54128,168416,307088,379736,379736,379736
123,62,53960,164424,296456,366272,366272,366272
123,63,53632,171744,296704,355256,355256,355256
