segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
170,45,19440,63456,111960,184016,255776,355784
170,46,22008,67424,114872,185328,254288,335488
170,47,66640,205696,342472,534456,730528,1039264
170,48,41768,127672,216536,359024,495384,679168
170,49,59816,181128,314056,517176,726032,1013464
170,50,38552,136056,229232,358424,486600,650912
170,51,35488,123224,202280,315920,431552,571864
170,52,18352,61224,105944,176592,250416,341688
170,53,36000,129024,211064,323728,433800,574784
170,54,47424,163168,268856,409600,532656,694976
170,55,83560,263240,457704,716000,968096,1305224
170,56,85944,273152,503336,940248,1599640,2579720
170,57,104656,310928,573432,1102528,1729584,2121184
170,58,75088,215032,349304,549416,740872,980616
170,59,60560,183328,300344,469432,634152,852720
170,60,75344,250496,405328,610832,812072,1070248
170,61,72344,221288,365736,565064,747840,983408
170,62,76288,246696,423832,669480,910656,1228112
170,63,106184,289208,512368,898976,1320648,2090456
171,0,56064,122624,208440,214712,214712,214712
171,1,78448,176136,233192,261672,261768,261768
171,2,71472,162536,226688,256952,257856,257856
171,3,64248,166672,248104,298216,297736,297736
171,4,76608,255512,357840,362512,362512,362512
171,5,71040,178424,294704,343728,343576,343576
171,6,69344,181848,285184,330696,330784,330784
171,7,57800,140264,203800,236032,236664,236664
171,8,16128,67240,111896,160416,192848,221904
171,9,77864,220056,319624,386616,385016,385016
171,10,53448,154384,229920,292768,295232,295232
171,11,68512,227160,456568,474680,474680,474680
171,12,63592,210480,438000,731336,729312,729312
171,13,60456,181080,316088,566184,975032,1095968
171,14,19760,98488,185456,289064,382424,470016
171,15,22608,107832,193032,279184,346120,421600
171,16,37960,132440,247304,445576,645792,957872
171,17,58152,182848,306320,477928,632472,819800
171,18,36128,123968,209928,316736,377032,407432
171,19,24160,110296,182144,268760,347248,429584
171,20,37456,138432,220424,343928,476096,564424
171,21,47712,155504,267720,449864,635512,941760
171,22,50152,150544,238512,378400,444320,450984
171,23,56504,189600,353600,418912,418840,418840
171,24,38320,118432,201344,330392,462296,644480
171,25,32552,100008,175760,295232,419920,599928
171,26,25352,78720,143552,251880,369384,531656
171,27,67208,198600,352064,644872,1021808,1264136
171,28,51704,172880,302696,505920,716064,1005944
171,29,50120,157672,281480,450336,618040,825872
171,30,67616,197240,329640,519560,716040,973080
171,31,52368,160832,269568,437080,606304,830008
171,32,42208,142328,236024,370392,499600,689760
171,33,24880,103784,184016,294200,401312,555056
171,34,49008,164976,276440,426360,565000,747368
171,35,49176,152528,265296,446104,625976,863960
171,36,62016,177464,300496,494672,694944,970584
171,37,64616,203848,354584,583968,804960,1091856
171,38,69264,213424,355832,555016,741200,998072
171,39,23480,81208,143160,231056,304344,405472
171,40,88616,249960,431688,726584,1078960,1667480
171,41,49696,159416,265632,408232,547680,749360
171,42,34272,111792,187952,290560,391856,529840
171,43,25392,73856,121776,198128,277168,384848
171,44,59728,169104,278408,449224,612144,844176
171,45,23192,72488,126584,207032,286760,396704
171,46,26720,86240,144192,225664,301392,401120
171,47,60568,183616,304984,473944,642904,911904
171,48,40928,123608,211544,356792,502192,698264
171,49,51224,149984,256536,427296,601472,850832
171,50,56600,172392,283264,436912,591056,788416
171,51,77576,226728,354736,546136,741888,1030536
171,52,46368,136800,223104,349360,484864,679008
171,53,42384,135248,222440,335008,444056,592360
171,54,50360,162232,259936,391464,506328,663600
171,55,85080,256784,412960,635088,840544,1123952
171,56,94096,318920,587344,1033304,1574424,2402056
171,57,100496,310480,554496,974656,1599688,2348824
171,58,92248,250832,409280,638968,860216,1145792
171,59,61152,170912,277152,432008,584840,779536
171,60,73016,236576,385424,592256,800736,1078688
171,61,61264,179128,290672,444488,595208,789128
171,62,64112,194272,327208,520752,702800,950912
171,63,100648,281264,483312,845232,1230336,1813680
172,0,72856,157840,287288,291248,291248,291248
172,1,57584,135248,184088,202944,202944,202944
172,2,49512,121064,162424,190728,190728,190728
172,3,61944,165680,229112,258824,258824,258824
172,4,64512,198232,273200,277272,277272,277272
172,5,68152,182912,303464,362600,362880,362880
172,6,56784,139288,214584,253320,253688,253688
172,7,53736,120376,177416,216792,228048,228048
172,8,21720,109136,176064,246544,305232,364400
172,9,63776,179288,258600,318032,318776,318776
172,10,66104,174120,243752,294160,290808,290808
172,11,64032,199520,396888,428696,428696,428696
