segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
122,56,35096,104904,180584,305128,429112,598296
122,57,31048,99704,175104,299800,432528,604368
122,58,41424,129304,209808,332568,457720,627168
122,59,71656,244288,394600,598272,814080,1094184
122,60,60920,186096,305600,495520,704016,982144
122,61,68440,194648,328704,538232,754848,1057952
122,62,61768,178272,315640,525872,749336,1061160
122,63,75624,240256,426584,698872,970872,1340248
123,0,13008,37232,65832,104168,142336,186464
123,1,12624,35184,66944,108304,143984,191576
123,2,12992,39240,73752,123992,167800,225584
123,3,13472,43144,80512,126328,163920,219656
123,4,14256,44208,76928,114584,149880,189456
123,5,16760,51224,85616,125096,165128,201576
123,6,16376,53360,88616,127768,171432,206576
123,7,14552,45016,73904,109216,143768,176712
123,8,13992,33208,64336,117880,173696,258464
123,9,14440,31576,61720,117392,177896,260304
123,10,17952,44656,86072,163336,242544,357288
123,11,12416,28376,62472,120536,176704,255736
123,12,14240,41424,79912,137016,196016,264640
123,13,15544,45528,83640,136296,184152,235152
123,14,15848,48656,87792,146840,196752,237576
123,15,12696,30760,57480,99672,140840,189296
123,16,12288,32024,55216,90424,133312,189408
123,17,19832,45672,84136,155320,234240,341400
123,18,20896,48632,81056,143816,212048,318184
123,19,16360,36344,68680,129904,198672,290904
123,20,11400,20272,40720,76872,117768,163728
123,21,12848,28896,56896,103240,146880,203248
123,22,15776,43272,78264,124656,167784,219088
123,23,12744,28560,51176,85984,113552,146496
123,24,27000,74120,131720,227504,322024,451928
123,25,45256,127960,224536,374800,524688,725336
123,26,25488,66936,119848,202216,296920,424176
123,27,19088,41256,68344,120152,179304,270664
123,28,24176,63608,108568,180536,253200,352992
123,29,78696,231472,377096,581200,774040,1015936
123,30,45680,114640,187400,292232,391072,533128
123,31,27152,67880,113888,187920,266744,380352
123,32,27952,82840,142864,243912,356456,512944
123,33,76552,214248,351208,558424,775456,1080256
123,34,58040,163992,275152,462576,661440,926160
123,35,47808,147648,250848,409272,570912,791984
123,36,44544,162544,302816,514912,723584,985080
123,37,60320,151600,250872,419336,605208,873368
123,38,29696,58776,88160,138424,195600,279624
123,39,28264,69192,115120,187072,261896,363952
123,40,21992,56152,95992,162216,227088,325680
123,41,69728,178048,282944,452840,629664,877056
123,42,54944,158600,257224,408400,556040,784008
123,43,43096,172448,323968,548608,814888,1133448
123,44,48256,185056,329584,559960,815672,1158352
123,45,46192,116040,199880,348264,518368,771344
123,46,49024,125440,205848,321920,425936,581240
123,47,35912,95928,161888,268616,372680,509136
123,48,16656,57600,110432,198648,286648,393840
123,49,19400,46360,78528,134472,200216,284704
123,50,51432,171600,297224,470608,631600,847768
123,51,37208,171304,329496,550280,741776,1019024
123,52,53120,209216,371992,610912,841648,1194136
123,53,49048,131240,220400,398376,614168,910968
123,54,68688,195832,349368,603480,883760,1259088
123,55,94872,289264,505792,856656,1191592,1622480
123,56,31352,91584,152400,248312,348336,484608
123,57,29560,82696,138576,224912,313352,428984
123,58,51400,184648,309128,491016,673824,910400
123,59,61608,219216,359200,544816,747192,1014040
123,60,58856,181648,292136,461840,644712,886952
123,61,82912,279576,458008,710592,942760,1251840
123,62,81272,268456,459352,733408,998968,1343336
123,63,74920,242904,401808,621512,832600,1097400
124,0,13448,44496,81544,128216,169472,222440
124,1,13504,39312,75768,124208,166056,219912
124,2,13728,40504,83544,139872,189744,253208
124,3,12672,45912,87864,138352,182184,245216
124,4,16264,55952,95832,141472,188392,238632
124,5,17080,62320,106056,156232,211752,259136
124,6,17656,60096,99504,142896,189048,225088
124,7,13640,46656,81256,124048,171720,212776
124,8,13888,36104,72280,133792,200336,298408
124,9,14568,33808,67432,128128,200624,292808
124,10,17824,42064,83112,159840,241800,361472
124,11,13392,33264,73832,148496,224664,330720
124,12,15560,45912,92400,160152,225928,308968
124,13,16944,55680,104632,179568,241696,315184
124,14,15208,51976,93584,151896,202880,240976
124,15,13936,37968,72032,126632,177488,240648
124,16,14592,37288,70896,128648,198216,279408
124,17,19928,46616,89240,166752,253736,378072
124,18,22304,46648,78352,144016,219768,332376
124,19,16680,36320,71632,138152,213352,312760
124,20,13880,25320,48768,103768,162952,238880
124,21,13464,28664,54168,101480,150216,211952
124,22,13616,36216,68416,112128,153504,205112
124,23,13544,37488,67168,106048,138232,176080
124,24,28352,80096,147488,264408,385464,552288
124,25,40696,114760,206224,350496,497008,698976
124,26,25072,65656,117640,201504,294312,432776
124,27,19672,42192,71336,127376,195360,296008
124,28,29912,81776,139560,236512,334544,471640
124,29,60552,183296,304912,494528,676608,910936
124,30,31504,81872,141472,227720,311312,442536
124,31,29400,73944,127488,211408,305240,436504
124,32,33584,96168,163464,282824,415064,602776
124,33,68472,194552,317160,503392,698336,979856
124,34,55544,172504,293104,502104,726712,1036936
124,35,52176,154776,264896,430432,614600,870280
124,36,52376,177240,328456,566040,807944,1108872
124,37,50440,136680,232984,389608,572480,838112
124,38,37272,99352,159360,253168,360704,514400
124,39,29704,75576,127912,212984,309008,445920
124,40,23416,61544,106544,177368,253688,360472
124,41,66504,170064,272040,423952,586984,811056
124,42,76392,216456,359912,575496,789672,1125352
124,43,43208,114560,191296,307560,451432,649536
124,44,21856,58000,102408,180624,276512,425840
124,45,85960,252688,427944,707112,1006656,1414792
124,46,148104,469552,769520,1176408,1535016,2004104
124,47,56128,175288,299112,486312,661592,895200
124,48,21672,62800,122224,219936,315472,431544
124,49,24824,58136,96296,162128,230368,326160
124,50,34632,88488,145832,235232,330104,460192
