segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
137,14,52584,160552,274744,481464,577968,577840
137,15,56504,167616,266040,408112,516072,516072
137,16,82088,223024,353336,607720,913408,921680
137,17,41144,123048,207904,333840,438424,476264
137,18,67632,181296,292704,474424,601912,620416
137,19,90064,243272,347944,385376,391312,391312
137,20,127488,350464,424992,461528,467176,467176
137,21,68408,184744,299544,429784,465472,465472
137,22,51536,169608,272304,418504,562224,632392
137,23,100312,251768,382896,602872,870304,872104
137,24,74792,204944,327456,507416,694304,1006896
137,25,56592,144136,223048,338928,460456,638560
137,26,47024,137592,232672,389736,555680,792968
137,27,70624,193640,313464,508040,710512,1120264
137,28,72880,205272,334656,525640,705488,946712
137,29,48232,128792,212664,342216,468192,605728
137,30,40664,104256,170056,282360,399688,562728
137,31,50824,132784,216632,344712,487184,676720
137,32,20840,55920,96576,165216,245784,362800
137,33,32704,73560,115728,183640,249520,345688
137,34,45416,114384,187576,303504,426152,604392
137,35,55320,155720,255352,403544,550464,744400
137,36,72680,204688,328648,511616,682096,905288
137,37,52544,144432,234576,375632,510928,706216
137,38,48784,126256,213896,347408,493264,721504
137,39,16016,29736,45424,70448,99528,147664
137,40,41800,106568,173368,259552,384400,561408
137,41,25624,76232,136000,228176,327632,457296
137,42,74568,241776,405456,636616,859088,1174544
137,43,41296,136968,228952,365056,496704,651312
137,44,40728,134504,224048,347720,463352,579432
137,45,61000,179008,291800,460728,627680,887144
137,46,63736,200984,330424,513568,682232,908680
137,47,31792,79928,125288,191736,255912,365336
137,48,53000,178752,280520,422064,528368,728488
137,49,60696,222584,365456,546944,703280,994976
137,50,87128,285040,443696,639096,784168,968800
137,51,52568,190600,327600,513952,684736,944464
137,52,64760,212080,334856,523744,692488,907272
137,53,54904,198376,325808,503192,654880,802544
137,54,71760,207488,328080,475544,593160,693904
137,55,70776,181856,268272,369408,466496,600448
137,56,55824,176952,293624,445584,567664,704824
137,57,70280,199184,306032,444272,569808,691232
137,58,86904,235944,354840,500760,596312,676456
137,59,83472,244848,373920,537816,657952,751504
137,60,79144,238520,373296,552288,676848,783096
137,61,76056,235176,364288,518376,633504,734440
137,62,75528,233128,350912,500616,594592,665432
137,63,56904,167256,264424,385512,491840,583592
138,0,63688,189352,317848,490208,496576,496576
138,1,83296,226152,378232,681288,700024,700024
138,2,79040,222008,381720,690656,695080,695080
138,3,78832,229328,381072,614696,614696,614696
138,4,79336,217032,308552,372512,372512,372512
138,5,77208,216992,354024,480360,480360,480360
138,6,74504,205440,335384,499568,500832,500832
138,7,64912,185976,304240,488272,490152,490152
138,8,53728,161424,269552,405176,503288,506320
138,9,80208,211848,337976,538264,727832,759576
138,10,57800,161640,260080,386784,471224,471832
138,11,91120,283936,330736,357192,359408,359408
138,12,85384,259120,374552,478664,501552,501552
138,13,94976,265448,403160,502120,519304,519304
138,14,54024,170040,285128,445776,508832,508176
138,15,57760,165528,258088,389096,488440,488440
138,16,50256,140840,236880,407632,573576,579176
138,17,38576,120472,203584,318736,383984,413248
138,18,64800,181512,282632,441840,536296,547456
138,19,87088,249312,337232,369536,377976,377976
138,20,116112,330696,381552,412000,419720,419720
138,21,65368,178976,296432,404328,427632,427632
138,22,43744,150224,248896,382008,486344,531512
138,23,75136,201848,319952,490728,641872,649904
138,24,75256,210936,334544,514768,702848,1009592
138,25,64024,170648,267576,412712,570336,804928
138,26,44024,122312,208400,346160,487904,661112
138,27,69264,192640,322448,521032,730320,1099072
138,28,75120,215072,350848,553088,748464,1007984
138,29,51416,131264,216888,345520,481216,657832
138,30,36560,95960,158800,261864,368640,524104
138,31,47704,121384,196416,309512,433392,613240
138,32,17328,44048,79768,138864,207760,313640
138,33,29848,68088,107160,168808,235840,337328
138,34,25840,65608,107072,176480,258280,385456
138,35,60472,170872,283800,446824,622032,856424
138,36,74192,219904,354400,544936,742928,986568
138,37,64432,165536,265072,409256,560288,776048
138,38,56192,156416,259104,421168,593232,847872
138,39,15288,29824,45952,73040,100752,145296
