segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
115,27,43904,119528,199488,331544,464192,659352
115,28,72408,212520,346424,531144,713744,955920
115,29,79808,226560,373800,588576,789928,1107568
115,30,46360,127456,212672,340000,475752,663832
115,31,47152,115776,181112,275912,369776,503304
115,32,33024,85144,139000,224200,321992,449248
115,33,79320,240616,389912,612776,824144,1128712
115,34,88280,259936,422880,656112,892264,1295728
115,35,55688,152688,248840,388128,532848,741080
115,36,68872,203512,341704,560240,775168,1087560
115,37,69520,201520,338416,577568,846656,1180064
115,38,68432,151096,215840,309024,395616,478656
115,39,26928,65272,105432,170640,239920,351840
115,40,39504,100344,160240,251256,339560,464624
115,41,73208,197448,316600,502360,690336,961840
115,42,80608,240928,411136,711872,1056752,1312040
115,43,31984,87160,152840,253720,378464,535216
115,44,49648,138768,228608,371440,517040,727024
115,45,59800,183720,321408,577064,897656,1088888
115,46,66704,143896,219168,351328,468320,552888
115,47,35216,96104,159960,260456,370816,533096
115,48,35288,86192,137896,213568,285816,370216
115,49,30088,78872,134216,164952,165232,165232
115,50,41264,125480,169080,207312,216272,219464
115,51,14408,32136,52584,70640,78352,81808
115,52,30224,81552,125224,177848,221352,252888
115,53,52344,154672,267480,447800,635376,724384
115,54,65544,183472,310008,512096,703472,1008992
115,55,49416,139192,229000,377080,533312,760536
115,56,44568,112120,140448,142120,142120,142120
115,57,44376,98040,98048,98048,98048,98048
115,58,47664,122432,127112,127008,127008,127008
115,59,33736,62888,62872,62872,62872,62872
115,60,33208,72800,72800,72800,72800,72800
115,61,49248,140176,272032,273096,273096,273096
115,62,65232,208448,362352,366816,366816,366816
115,63,57416,173680,296008,378032,378032,378032
116,0,57384,148976,238656,377504,518064,700336
116,1,46152,116984,189736,301368,419776,578320
116,2,43944,116904,189552,304360,425288,587344
116,3,46912,123656,203568,320664,447472,614472
116,4,40584,98944,159136,254392,350872,477376
116,5,36024,94896,153528,241752,328496,451392
116,6,50800,136496,221552,358216,489608,668216
116,7,45408,117176,189112,296744,411048,560888
116,8,47536,132064,216352,350888,480936,652152
116,9,54264,153208,249744,401544,560896,766432
116,10,44688,120432,197984,315008,438608,600856
116,11,37272,109096,189072,306392,420096,536824
116,12,55216,144088,229048,353344,472144,614128
116,13,59760,155776,244400,371808,495016,663568
116,14,37856,92488,142968,212696,293376,380816
116,15,32224,84584,138520,215280,298240,410608
116,16,39848,110480,185152,292096,395240,534768
116,17,56008,167944,278520,442664,618104,855720
116,18,49064,132048,217496,347656,472200,620208
116,19,48936,131904,211216,331488,443544,580088
116,20,64624,182560,287824,445984,600200,802744
116,21,62568,184976,316176,526696,750208,1068368
116,22,30368,82368,137240,223608,316984,449136
116,23,38008,96944,150592,231472,311296,418520
116,24,41552,113616,194056,308224,427976,596528
116,25,71080,211760,352128,569720,785328,1075088
116,26,65984,197144,329440,529872,728424,984096
116,27,45264,121784,201024,323024,455904,628624
116,28,66696,171128,268688,414912,555408,742568
116,29,106048,293904,470248,718936,964112,1337984
116,30,48952,139480,234648,379824,514024,686528
116,31,47544,113520,173264,267584,362104,491872
116,32,36072,89960,150896,244400,345000,481080
116,33,77856,218656,343904,532008,714048,955880
116,34,85960,239496,375648,573976,769272,1036688
116,35,51920,137984,221368,348656,472448,638048
116,36,73640,200056,322984,512304,692200,936584
116,37,86600,243536,412656,675632,951312,1292304
116,38,67968,148016,212632,301872,385504,482720
116,39,28592,65536,108008,174352,250040,367216
116,40,40728,108928,173408,274800,378992,521952
116,41,71832,194192,312584,481672,655280,875336
116,42,77280,216952,359232,598856,789944,927648
116,43,32808,93168,160184,267352,393544,589040
116,44,45792,121304,196240,319824,447296,635896
116,45,63504,175552,302776,525744,828760,1014728
116,46,61952,136536,202272,312664,381296,427648
116,47,35464,96448,163328,266248,382096,544872
116,48,39216,93880,149416,228776,304776,401384
116,49,32552,83984,137280,160768,164312,164312
116,50,42016,120784,158168,190368,193128,193792
116,51,13248,28640,41688,47856,51800,51560
116,52,27400,69888,106144,153336,190448,220032
116,53,46648,136512,231040,379880,561272,645952
116,54,63056,174032,296184,493216,718952,1113816
116,55,51616,145312,242048,399216,559984,788504
116,56,44856,120232,168792,168560,168560,168560
116,57,46640,102248,102248,102248,102248,102248
116,58,48824,127544,128288,128288,128288,128288
116,59,36776,70856,70856,70856,70856,70856
116,60,38024,79896,79896,79896,79896,79896
116,61,50456,139976,254808,254808,254808,254808
116,62,57896,185256,279280,291304,291304,291304
116,63,57496,182208,323384,428624,428624,428624
117,0,58472,165344,281544,461624,641096,865856
117,1,54480,146328,236120,374128,498624,678184
117,2,61336,174976,296192,484032,666096,906976
