segment,tile,level_0,level_1,level_2,level_3,level_4,level_5
68,16,58424,177048,302168,485432,682600,1072840
68,17,75752,242232,425264,789552,1321408,1549984
68,18,71144,218840,387568,714824,1201168,1423160
68,19,51912,153008,246512,383264,516288,721520
68,20,44488,124880,190224,274696,349656,449936
68,21,42120,102808,147632,193944,225752,228560
68,22,30744,77680,113768,141632,158992,159920
68,23,36880,102320,151224,213336,264872,327632
68,24,56488,163904,279288,456824,663408,974056
68,25,52152,148072,243232,384792,521920,683232
68,26,58576,168368,273000,423408,573896,751824
68,27,58864,160936,267064,433360,591872,819664
68,28,60672,168680,279208,441344,603840,817048
68,29,42416,126968,217352,352664,499440,687760
68,30,47648,142312,241216,387360,545304,758576
68,31,44488,133560,222912,367648,510832,701608
68,32,75040,212128,347768,547408,746632,1008216
68,33,28408,68320,113656,185824,262296,377848
68,34,35816,102096,170296,270744,373240,512216
68,35,67584,192928,323712,519696,714400,980208
68,36,85064,233376,383320,604064,826608,1116320
68,37,48088,146512,251184,407192,567032,782632
68,38,53840,165776,273216,437568,604256,827472
68,39,107416,327192,525912,806424,1075128,1426928
68,40,66016,214320,365440,608160,855264,1209408
68,41,48848,170536,307560,530904,752992,1085856
68,42,46168,133712,219368,350104,475832,654568
68,43,80688,220944,343640,517888,691168,916968
68,44,90472,241520,386128,594568,797256,1070128
68,45,44360,121416,196672,302584,400976,536320
68,46,35304,100600,159248,233544,300792,387272
68,47,65784,204184,336848,538160,743432,1024096
68,48,88560,273512,490264,859152,1260872,1941840
68,49,78600,254248,436520,737872,1102016,1818016
68,50,59224,182056,306776,503456,721984,1038832
68,51,36776,103488,155904,221272,293640,372232
68,52,54488,160464,254200,383040,517472,709200
68,53,39056,115992,180144,263536,347272,446712
68,54,49888,143272,241736,379776,527816,764336
68,55,75008,231952,396824,650840,940272,1418496
68,56,74848,227664,387944,641592,944864,1578808
68,57,65464,198592,339504,563056,832280,1422968
68,58,70248,212424,368560,601104,887464,1466680
68,59,78376,230472,385232,614488,889840,1359016
68,60,73816,224800,374720,597560,840208,1229896
68,61,67120,211984,362672,576128,809568,1196184
68,62,71152,214960,355016,574032,839592,1252680
68,63,77712,245128,420784,699752,1014312,1656344
69,0,34608,75232,114976,166248,219120,312856
69,1,49296,125008,197264,292040,386760,518048
69,2,62448,154816,241152,352304,477488,626576
69,3,53920,126504,200616,295856,391088,532304
69,4,42392,107576,148768,214808,292552,389512
69,5,53608,142480,207448,301976,413240,472432
69,6,47160,119376,174416,248544,324480,392336
69,7,36888,83520,115560,171280,233720,325680
69,8,53288,144464,221104,333720,469752,634440
69,9,63080,178392,284072,457144,717808,997920
69,10,49472,136344,215368,354320,599352,801880
69,11,43224,117496,180344,267880,357224,479112
69,12,44424,120392,176464,242192,294080,348936
69,13,45728,115112,168744,235056,288720,288880
69,14,44512,120944,176400,247512,301904,302264
69,15,35088,92376,137584,195320,253256,339264
69,16,57616,168792,274464,416936,578272,939656
69,17,67608,211136,355720,620248,1038952,1172096
69,18,65968,199496,340944,629112,1165064,1551728
69,19,49560,134344,215792,324824,441632,672520
69,20,41264,117904,183480,268824,338888,436392
69,21,42992,111400,163032,216080,258928,260920
69,22,44112,99712,137424,165976,184352,183904
69,23,40352,114248,164760,235240,299960,381632
69,24,55536,176888,297992,482136,683960,985608
69,25,54552,164728,266552,413032,556280,732256
69,26,52808,164584,268520,418384,564432,741736
69,27,55552,164520,279192,448568,610464,827256
69,28,58920,168560,277376,442568,601832,809672
69,29,45424,153664,257808,409968,562960,761816
69,30,48128,155784,265816,424536,591832,813904
69,31,48480,164360,284352,459496,628952,854448
69,32,71504,217432,356448,555376,747368,997496
69,33,25832,65192,112512,187032,264336,372840
69,34,43776,126864,211408,333048,455856,614568
69,35,58032,160384,265168,416832,565168,760632
69,36,76640,217056,371984,590936,791464,1057432
69,37,52000,167824,279312,444408,607624,836936
69,38,59048,180520,300840,470776,646840,866432
69,39,93408,309232,514904,800960,1072088,1421288
69,40,54480,184576,314328,499944,685752,964776
69,41,41688,145696,265976,451384,638432,899296
69,42,44088,124920,206352,322224,435352,584128
69,43,91384,252688,402272,611144,813104,1100248
69,44,83952,237888,380824,584096,782264,1045640
69,45,43880,123952,201400,307632,409624,544384
69,46,49352,139264,214752,312024,395640,500504
69,47,76432,210448,332776,494048,660040,905000
69,48,91032,273400,449848,733240,1102760,1724840
69,49,88936,281056,468992,773928,1150408,1809376
69,50,58472,182640,306080,477192,664264,958608
69,51,33136,87928,131472,185448,238376,335216
69,52,49808,148720,238496,349720,467552,640208
69,53,38000,112448,175976,257456,333864,433048
69,54,49600,143320,227872,340968,458944,671288
69,55,76056,220632,369216,595176,822968,1242880
69,56,66264,202904,340896,544152,783688,1291184
69,57,70512,216368,369472,602664,903024,1470616
69,58,67752,206520,348968,563216,832432,1305904
69,59,68864,211704,363648,575896,822456,1234640
69,60,64600,199360,336704,519488,726120,1064824
69,61,62872,198368,326888,506176,700152,1017824
69,62,70584,220496,372960,593080,841872,1290280
69,63,90632,269312,442104,697088,1002432,1594080
70,0,45392,111392,166232,231296,300696,399672
70,1,55480,147464,229424,347624,466824,626496
70,2,82728,211800,320408,466736,633408,805168
70,3,52792,140936,211224,305320,399352,555248
70,4,47128,117264,164728,240816,346960,494800
70,5,42744,114376,174824,258232,344200,370936
70,6,44912,122664,183128,267040,344808,416664
70,7,43088,95032,132128,210400,299040,435944
70,8,61136,160128,247128,375408,539040,746664
70,9,75968,223056,374312,646192,1098560,1994464
70,10,66696,197400,323616,571232,1070104,1789488
70,11,65152,166264,255384,370776,501336,682600
70,12,48088,125104,185176,251520,308840,380216
70,13,54032,144376,204248,286488,351472,351368
70,14,44968,121352,176392,251624,308544,310272
70,15,39200,103056,155792,222952,290752,387752
70,16,65800,193768,324024,528008,753216,1303648
70,17,83512,247072,428448,782224,1607488,2405104
70,18,79840,248208,444976,858856,1470776,2001784
70,19,69424,203760,341744,522328,735080,1211688
70,20,51624,142200,224520,325744,417024,544352
70,21,48496,118288,169016,215568,247784,249624
70,22,37424,90160,127928,154128,171392,171616
70,23,42248,117000,170720,246568,320600,415616
70,24,69408,205200,343312,565088,808976,1190832
70,25,60024,171992,285576,462000,639496,868832
70,26,64664,193648,318272,497392,677008,917912
70,27,73472,219584,370912,596288,820600,1117024
70,28,59280,173192,295296,486952,671992,928264
70,29,46128,153624,268056,437536,609560,836432
70,30,48800,148384,250112,399072,559832,772352
70,31,54416,175632,300424,491392,684320,949320
70,32,92744,265752,433160,696384,949080,1295576
70,33,30496,78904,129064,209960,299304,420944
70,34,48464,137632,226496,361288,488840,661544
70,35,92640,263728,438024,693024,940392,1266424
70,36,112936,321152,538816,864400,1176184,1585792
70,37,55400,176576,297096,484136,667480,912056
70,38,62072,190872,321896,525568,730424,1010816
70,39,88536,283480,474672,745368,1005088,1359344
70,40,60760,162880,269688,434328,610984,860416
70,41,39200,125048,225328,375376,533856,773152
70,42,46120,128504,221880,348016,480000,651096
70,43,134496,359752,578416,888288,1207608,1637208
70,44,117832,323000,520904,811496,1088696,1464008
70,45,67432,187424,304672,453704,600832,785456
70,46,58384,152152,227344,315392,401160,505920
70,47,92344,234352,362584,541168,713736,956304
70,48,85344,234368,398192,659368,982968,1522384
70,49,83720,241600,409080,676928,996680,1554472
70,50,68904,198368,340792,547224,769016,1118816
70,51,58400,178360,308392,456920,611536,956144
70,52,63064,189912,322912,487904,656440,933096
70,53,48320,147816,236688,352168,462304,626848
70,54,43704,131824,212408,309344,407024,576928
70,55,87744,238120,393472,615144,856632,1271728
70,56,94200,247128,402976,620416,884208,1415608
70,57,87384,237544,390032,604072,869704,1423056
70,58,85040,234384,391408,618776,878504,1403416
70,59,86192,231192,381408,594128,824920,1239768
70,60,70224,187816,309776,475720,637688,930736
70,61,66632,183968,304736,468288,637472,897352
70,62,81976,229272,373824,592872,812064,1216824
70,63,109040,274456,428192,641312,815992,1072264
71,0,28312,64176,93328,134440,182888,254432
71,1,40360,98192,149888,225640,295736,384392
71,2,54456,131408,201848,295888,400480,523256
71,3,42320,97624,152776,238880,307968,417648
71,4,33752,92664,130248,194336,264032,350224
71,5,36392,107432,159208,229056,290848,322464
71,6,35056,103992,158456,231128,293808,363376
71,7,31840,80360,113848,166048,222968,299864
71,8,46608,121288,179432,263952,358376,473696
71,9,83368,225568,368464,628880,1019232,1743664
71,10,77336,209544,336632,580184,986856,1457432
71,11,47584,126632,189152,283112,378952,514192
71,12,40456,102360,151640,204456,244536,290760
71,13,38872,107416,162224,230032,274816,274984
71,14,52464,145088,217224,309920,370144,370024
71,15,35376,100216,149672,223640,295792,390704
71,16,63840,179920,296224,464176,665632,1103208
71,17,79704,237288,395800,707896,1253688,1656472
71,18,64152,194424,335112,635576,1091064,1511192
71,19,64192,176072,279344,429864,613848,952480
71,20,43120,119120,181248,260912,333320,421064
71,21,44568,105320,150048,190112,209328,210592
71,22,40648,97104,135392,170240,182480,183056
71,23,43792,115800,171944,247496,318688,409176
71,24,92712,272664,450784,714384,997112,1429608
71,25,71520,212232,355080,571488,789112,1095968
71,26,65120,190496,309128,490744,675536,914536
71,27,75240,217040,355056,556664,753264,1015096
71,28,56200,162184,278016,461088,640240,885304
71,29,49696,152224,261368,424840,595432,823824
71,30,57176,171232,287984,463432,641792,888616
71,31,64920,196056,323768,518208,718096,996672
71,32,127928,343960,535160,806096,1058488,1391760
71,33,40432,101936,166416,265712,368712,517496
71,34,56720,156360,254232,387336,522640,703264
71,35,121832,324544,510512,779888,1031920,1356312
71,36,100576,272928,437048,673384,899160,1188232
71,37,63872,205176,347096,558384,786400,1092776
71,38,65104,193536,331128,529776,746024,1046472
71,39,73592,203264,329536,516392,699128,955824
71,40,69744,167120,254224,382496,514040,706784
71,41,58864,174344,291272,471184,653792,922048
71,42,72800,190928,301064,460344,626704,858824
71,43,139792,353976,543488,818384,1090856,1455416
71,44,79328,212072,336488,513184,687584,933968
71,45,46360,120888,193784,291032,387080,519400
71,46,41048,102008,158888,230168,293440,374352
71,47,53992,135224,205624,308424,399752,524664
71,48,84144,198328,313616,480200,657904,993800
71,49,95248,235616,371600,589632,846856,1343888
71,50,81128,218808,352000,565280,806720,1197624
71,51,51256,147872,231240,349280,481424,673984
71,52,54400,152288,234488,349712,463072,657184
71,53,43624,123072,184552,256808,312904,423952
71,54,31456,81880,124976,170064,209296,263280
71,55,46056,120016,188936,277320,353784,483760
71,56,63040,159224,251552,374784,473408,602776
71,57,69560,173384,273104,420728,592192,927816
71,58,55144,153720,249416,398112,557408,876368
71,59,35088,91592,151136,226856,295544,402856
71,60,30120,82768,129840,188408,239528,314672
71,61,24496,66968,108648,158136,199696,260352
71,62,25376,68864,109768,157800,203136,263976
71,63,43448,111760,178728,244360,287568,331832
72,0,21000,42448,66968,109840,166520,239304
72,1,33376,82368,131872,198760,258576,332440
72,2,29104,73344,114832,169496,227096,299824
72,3,18520,43360,70768,105168,134856,183504
